2.79169,2.97938,3.20268,3.44242,3.73516,4.0863,4.51578,5.04718,5.72305,6.6139,7.83759,9.62706,12.4823,17.7594,30.8077,116.365,65.4567,25.5516,15.8788,11.5235,9.04859,7.45205,6.33696,5.51521,4.88575,4.38553,3.98222,3.64775,3.36782,3.12904,2.92473,2.7421,2.589,2.4515,2.32722,2.21733,2.11948,2.02934,1.9509,1.8764,1.8081,1.74613,1.69186,1.63809,1.59045,1.54604,1.50437,1.46781,1.4319,1.39908,1.36615,1.33909,1.31356,1.2891,1.26569,1.2433,1.22344,1.20581,1.18664,1.17175,1.15602,1.13864,1.13256,1.11771,1.10614,1.09806,1.07674,1.07561,1.07001,1.06357,1.0562,1.05042,1.04589,1.04417,1.03627,1.03347,1.0317,1.03022,1.02764,1.02787,1.02927,1.03048,1.03001,1.03216,1.03434,1.03844,1.04205,1.04566,1.05171,1.05901,1.06483,1.07143,1.07958,1.08563,1.09645,1.1086,1.11753,1.13041,1.14798,1.16064,1.1757,1.19229,1.20986,1.23035,1.25013,1.27182,1.296,1.32134,1.34553,1.37774,1.40759,1.44008,1.4778,1.51548,1.55792,1.60389,1.65289,1.70552,1.76379,1.82731,1.89545,1.97025,2.05119,2.14482,2.24741,2.36015,2.4872,2.63102
2.8308,3.02084,3.24174,3.48918,3.7877,4.14208,4.57765,5.11695,5.80172,6.70404,7.94722,9.76193,12.6559,18.0077,31.2353,117.982,66.3663,25.9057,16.0992,11.6833,9.17378,7.55666,6.42492,5.59292,4.95321,4.44901,4.03701,3.70015,3.41473,3.17366,2.96564,2.77853,2.62508,2.48428,2.35904,2.24851,2.15027,2.059,1.97484,1.90164,1.83318,1.77137,1.71417,1.65986,1.61228,1.56609,1.52667,1.48784,1.45126,1.41877,1.3858,1.35846,1.33235,1.30574,1.28297,1.26067,1.24063,1.22203,1.20327,1.18709,1.17088,1.15465,1.14814,1.13311,1.12213,1.11256,1.09678,1.09031,1.08454,1.07832,1.07097,1.06567,1.05957,1.05691,1.04981,1.04812,1.04607,1.04404,1.04225,1.04252,1.04252,1.04148,1.04374,1.04613,1.04878,1.05314,1.05673,1.06191,1.06608,1.07114,1.07853,1.08741,1.09526,1.10212,1.11604,1.12388,1.13636,1.14998,1.16108,1.17565,1.19234,1.20968,1.23043,1.24568,1.26829,1.28896,1.31297,1.33963,1.36532,1.39546,1.42717,1.46165,1.49904,1.53369,1.57826,1.62352,1.67402,1.73047,1.7891,1.85212,1.92029,1.99703,2.08024,2.18046,2.27932,2.39391,2.52276,2.66812
2.86927,3.06101,3.27871,3.53941,3.84139,4.20326,4.64223,5.18856,5.88485,6.79951,8.05867,9.89854,12.8344,18.2619,31.6767,119.649,67.3045,26.2717,16.3278,11.8489,9.30366,7.66215,6.51595,5.67057,5.02371,4.51026,4.09366,3.75074,3.46293,3.21875,3.00711,2.81741,2.66081,2.51982,2.39359,2.28021,2.17833,2.08659,2.00372,1.92907,1.8592,1.79764,1.7375,1.68397,1.63485,1.58944,1.54752,1.50875,1.47114,1.43851,1.40674,1.37809,1.35061,1.32557,1.30104,1.27982,1.25884,1.23982,1.22113,1.20391,1.18917,1.17344,1.16163,1.14932,1.13818,1.12861,1.12298,1.10411,1.09851,1.09186,1.08584,1.08031,1.07423,1.07033,1.06422,1.06276,1.06064,1.05841,1.05704,1.05702,1.05809,1.06078,1.05758,1.06033,1.06459,1.06758,1.0718,1.07693,1.0812,1.0886,1.0939,1.10147,1.11015,1.11756,1.12812,1.14147,1.1535,1.16799,1.17666,1.19183,1.20818,1.22653,1.24148,1.26471,1.28437,1.30765,1.33272,1.35769,1.38765,1.41715,1.44813,1.48353,1.52153,1.55411,1.60078,1.64853,1.69798,1.75181,1.81307,1.87852,1.94637,2.0266,2.11318,2.20352,2.31022,2.42761,2.55727,2.70492
2.91027,3.10499,3.32802,3.59076,3.8962,4.2633,4.70849,5.26259,5.96804,6.89652,8.17408,10.0387,13.0149,18.5209,32.1275,121.351,68.262,26.6452,16.5604,12.0182,9.43659,7.76995,6.60826,5.75126,5.09486,4.57434,4.15338,3.80584,3.5125,3.26335,3.04874,2.86135,2.69927,2.55609,2.42697,2.31362,2.20983,2.11738,2.03443,1.95512,1.88484,1.82188,1.76173,1.70832,1.65789,1.61104,1.57011,1.52957,1.49214,1.46025,1.42717,1.39282,1.37196,1.34604,1.32016,1.29748,1.27601,1.25799,1.23887,1.22048,1.20673,1.19138,1.17717,1.16506,1.15362,1.1436,1.13351,1.11885,1.11469,1.10815,1.10078,1.09504,1.08969,1.08573,1.08077,1.07799,1.07626,1.07446,1.07179,1.07204,1.07285,1.07441,1.0745,1.07583,1.0797,1.08255,1.08634,1.09043,1.09704,1.1039,1.10941,1.11801,1.12664,1.13272,1.14496,1.15909,1.16962,1.18201,1.19527,1.20935,1.22656,1.24403,1.26368,1.28302,1.30451,1.32742,1.35093,1.37863,1.40294,1.43603,1.46681,1.50251,1.54227,1.57737,1.62363,1.67188,1.72329,1.77611,1.83846,1.9046,1.97383,2.05513,2.14158,2.23219,2.34469,2.462,2.59345,2.74359
2.95363,3.15043,3.37671,3.64386,3.95252,4.32409,4.77628,5.33936,6.05405,6.99687,8.29417,10.1842,13.2048,18.7888,32.5925,123.107,69.2494,27.0311,16.7983,12.1927,9.57374,7.88141,6.70328,5.83555,5.16598,4.64089,4.21289,3.86068,3.56382,3.31137,3.09399,2.89676,2.73735,2.59161,2.46105,2.34649,2.24165,2.14562,2.05953,1.98523,1.91322,1.84791,1.78886,1.73208,1.6827,1.63501,1.59272,1.5517,1.5134,1.48225,1.44628,1.41613,1.38659,1.36159,1.33865,1.31586,1.29308,1.2752,1.2561,1.23947,1.22229,1.20685,1.19498,1.17987,1.16803,1.15596,1.14378,1.14754,1.13349,1.12475,1.11841,1.11106,1.10671,1.10141,1.09647,1.09577,1.09211,1.09057,1.08813,1.08835,1.08714,1.08849,1.09279,1.09278,1.09591,1.09767,1.1013,1.10682,1.11267,1.11682,1.12743,1.13472,1.14345,1.14914,1.16249,1.16837,1.18548,1.19854,1.2136,1.2277,1.24514,1.26242,1.28084,1.29879,1.32194,1.34559,1.36992,1.39735,1.42495,1.45721,1.49045,1.52454,1.56296,1.60486,1.6483,1.69589,1.74789,1.80399,1.86558,1.93171,2.00278,2.08452,2.17148,2.27052,2.37913,2.49736,2.63187,2.78428
2.99739,3.19726,3.42788,3.69619,4.00954,4.38675,4.84765,5.41775,6.1439,7.09876,8.41285,10.3379,13.4017,19.0687,33.0751,124.935,70.2774,27.4304,17.0495,12.3737,9.71673,7.99864,6.80244,5.92191,5.24464,4.70981,4.27356,3.91668,3.61544,3.35932,3.13707,2.95332,2.77905,2.63244,2.49941,2.38209,2.27481,2.17804,2.09196,2.01269,1.94155,1.87476,1.816,1.7586,1.70734,1.65924,1.61498,1.57547,1.53746,1.50398,1.46642,1.43707,1.40706,1.38392,1.35647,1.33433,1.31234,1.2935,1.27351,1.25541,1.23965,1.22326,1.21419,1.19939,1.1855,1.17432,1.16199,1.17395,1.15215,1.14363,1.13562,1.12839,1.12375,1.11808,1.11489,1.11014,1.10879,1.10555,1.10504,1.10466,1.10524,1.10547,1.10643,1.10857,1.11175,1.11368,1.11927,1.12525,1.12997,1.1363,1.14359,1.15112,1.1593,1.16736,1.17896,1.19212,1.20135,1.21546,1.23007,1.24498,1.26208,1.28068,1.29944,1.32162,1.34133,1.36554,1.39108,1.41791,1.44846,1.47803,1.51024,1.54635,1.58379,1.63195,1.67347,1.72182,1.7737,1.83219,1.89501,1.96178,2.03397,2.11735,2.20482,2.30874,2.4114,2.53403,2.67091,2.82436
3.04257,3.24626,3.47879,3.75557,4.07166,4.45294,4.9204,5.49943,6.23622,7.20646,8.54212,10.4898,13.601,19.3525,33.5667,126.794,71.3234,27.8398,17.3021,12.5573,9.85961,8.11943,6.90383,6.01023,5.32242,4.77953,4.3385,3.9756,3.66943,3.40939,3.18532,2.99661,2.82025,2.67103,2.53606,2.41593,2.30883,2.21116,2.12255,2.04191,1.96904,1.90357,1.84164,1.7846,1.73276,1.68412,1.63796,1.5979,1.56113,1.52433,1.48914,1.4574,1.43082,1.40407,1.3799,1.35515,1.334,1.31367,1.29301,1.27527,1.25906,1.24145,1.23143,1.21773,1.20377,1.19326,1.1817,1.16298,1.16759,1.15827,1.15215,1.14509,1.13881,1.13438,1.13086,1.12725,1.12454,1.12228,1.12133,1.12032,1.1209,1.12194,1.1222,1.1254,1.12823,1.1306,1.13577,1.14239,1.14667,1.15583,1.15646,1.16771,1.17626,1.18379,1.1964,1.20906,1.22189,1.23525,1.24715,1.26319,1.28031,1.29897,1.3163,1.34052,1.3646,1.38585,1.41101,1.43921,1.46616,1.49883,1.53287,1.56916,1.60728,1.65605,1.6985,1.74694,1.79938,1.85995,1.92304,1.99083,2.06481,2.14789,2.23765,2.33432,2.4492,2.57162,2.71182,2.86666
3.08875,3.29565,3.53157,3.81179,4.13387,4.52171,4.99488,5.58227,6.3321,7.3168,8.67158,10.6496,13.8071,19.6478,34.0789,128.724,72.4092,28.2639,17.5655,12.7464,10.0085,8.24313,7.00997,6.10138,5.40217,4.85186,4.40442,4.0352,3.72488,3.4604,3.23434,3.03785,2.86235,2.71005,2.57554,2.4525,2.34468,2.24668,2.1555,2.07591,1.99942,1.93301,1.86967,1.81174,1.75835,1.70924,1.66327,1.62242,1.58219,1.5441,1.51587,1.48271,1.45583,1.42484,1.39885,1.37631,1.3546,1.33377,1.31306,1.29562,1.27739,1.26257,1.24811,1.23388,1.222,1.21045,1.20126,1.19004,1.18447,1.17562,1.16811,1.16193,1.15557,1.15,1.14692,1.14589,1.14169,1.13818,1.13741,1.13703,1.13679,1.13885,1.13701,1.14298,1.14489,1.14774,1.15178,1.15777,1.16286,1.16737,1.18088,1.18566,1.1937,1.20124,1.21387,1.22358,1.24393,1.25722,1.26847,1.28401,1.3006,1.31917,1.33948,1.35814,1.38033,1.40776,1.43481,1.46177,1.49026,1.52454,1.55844,1.59378,1.63403,1.67946,1.72412,1.77367,1.82853,1.88755,1.95058,2.02048,2.0969,2.18039,2.27285,2.37219,2.48925,2.61327,2.75239,2.91059
3.13406,3.34356,3.58115,3.8537,4.20208,4.59249,5.07311,5.66718,6.42913,7.4272,8.8032,10.8145,14.019,19.9473,34.6012,130.693,73.5166,28.696,17.8342,12.9415,10.1616,8.36821,7.11788,6.19447,5.48703,4.92631,4.47191,4.09666,3.78215,3.51372,3.28443,3.08387,2.90715,2.75189,2.61339,2.49145,2.38049,2.28132,2.18751,2.1058,2.02973,1.96053,1.89759,1.84115,1.7853,1.73659,1.68942,1.64654,1.60669,1.56602,1.5422,1.5042,1.47767,1.44678,1.42311,1.39694,1.37555,1.35465,1.33438,1.31538,1.3002,1.28449,1.26763,1.25418,1.24305,1.23151,1.22098,1.21789,1.19929,1.19296,1.18482,1.17901,1.17346,1.16945,1.16442,1.15943,1.1592,1.15528,1.15503,1.15519,1.15551,1.15543,1.15712,1.1596,1.16286,1.1661,1.1695,1.17445,1.18171,1.1874,1.19451,1.20405,1.21042,1.22223,1.23469,1.24772,1.25764,1.27178,1.28674,1.30408,1.31966,1.33949,1.35945,1.37763,1.4041,1.42862,1.45484,1.48361,1.51215,1.54595,1.58178,1.61676,1.65975,1.70243,1.75012,1.80064,1.85844,1.9148,1.97909,2.0511,2.12715,2.21162,2.3057,2.41154,2.52266,2.65073,2.79099,2.95307
3.18828,3.40322,3.64854,3.94562,4.23677,4.65622,5.14606,5.75376,6.52792,7.54338,8.94073,10.9807,14.2383,20.2608,35.1462,132.753,74.6751,29.1486,18.1145,13.1485,10.3225,8.50074,7.23019,6.29338,5.57459,5.00424,4.54419,4.16302,3.84191,3.57046,3.335,3.13287,2.95257,2.79263,2.65604,2.53002,2.41856,2.31574,2.22247,2.13548,2.06453,1.99364,1.92935,1.86794,1.81363,1.76068,1.7144,1.67427,1.63138,1.59109,1.56402,1.53094,1.49943,1.47193,1.44392,1.42055,1.39739,1.37655,1.35466,1.33588,1.31165,1.30175,1.29116,1.27471,1.26256,1.25023,1.24002,1.22789,1.22339,1.21387,1.20667,1.19939,1.19445,1.18901,1.18539,1.18404,1.17724,1.1767,1.17436,1.1742,1.17473,1.17473,1.17783,1.17673,1.18028,1.18616,1.18805,1.19334,1.20029,1.20719,1.21598,1.22258,1.2317,1.24344,1.25482,1.26838,1.27327,1.29111,1.30618,1.32375,1.34186,1.36058,1.38189,1.40664,1.42681,1.45085,1.47873,1.50755,1.53794,1.56961,1.60614,1.64666,1.68632,1.72977,1.77788,1.82932,1.88467,1.9497,2.01507,2.08529,2.16323,2.24777,2.34471,2.45069,2.56318,2.69446,2.84139,3.00388
